hodnota,rok,orp,okres,kraj,typHodnoty,pohlavi,vekovaSkupina
1498.23,2007,,CZ0100,,1,0,1
2472.55,2007,,CZ0633,,1,0,1
0,2015,,CZ0631,,1,0,1
580,2011,,CZ0631,,1,0,1
2212.8,2010,,CZ0534,,1,0,1
1410.48,2007,,CZ0534,,1,0,1
239.8,2010,,CZ0533,,1,0,1
1643,2008,,CZ0531,,1,0,1
948.1,2013,,CZ0531,,1,0,1
3057.6,2008,,CZ0522,,1,0,1
786,2012,,CZ0524,,1,0,1
1422.08,2007,,CZ0524,,1,0,1
978.36,2007,,CZ0521,,1,0,1
2059,2011,,CZ0514,,1,0,1
864.7,2008,,CZ0513,,1,0,1
4887.69,2007,,CZ0513,,1,0,1
810.7,2008,,CZ0427,,1,0,1
3308.4,2013,,CZ0511,,1,0,1
174,2013,,CZ0423,,1,0,1
0,2015,,CZ0425,,1,0,1
127.4,2011,,CZ0425,,1,0,1
479.6,2008,,CZ0422,,1,0,1
580.8,2013,,CZ0422,,1,0,1
2523.93,2007,,CZ0421,,1,0,1
0,2015,,CZ0412,,1,0,1
1808.1,2011,,CZ0412,,1,0,1
1019.8,2011,,CZ0413,,1,0,1
404.7,2010,,CZ0324,,1,0,1
0,2015,,CZ0325,,1,0,1
1165.6,2010,,CZ0323,,1,0,1
464.3,2009,,CZ0322,,1,0,1
3287.9,2012,,CZ0326,,1,0,1
34.4,2011,,CZ0325,,1,0,1
2546.08,2007,,CZ0326,,1,0,1
596.7,2011,,CZ0327,,1,0,1
648.3,2012,,CZ0316,,1,0,1
765.9,2012,,CZ0315,,1,0,1
667.5,2011,,CZ0314,,1,0,1
318.4,2008,,CZ0317,,1,0,1
444.3,2013,,CZ0322,,1,0,1
1679.9,2009,,CZ0321,,1,0,1
670.1,2009,,CZ0313,,1,0,1
3021.4,2012,,CZ0312,,1,0,1
4938.53,2007,,CZ0312,,1,0,1
722.6,2008,,CZ020C,,1,0,1
984.3,2013,,CZ020C,,1,0,1
382.4,2009,,CZ0209,,1,0,1
17.38,2007,,CZ020A,,1,0,1
846.4,2010,,CZ0206,,1,0,1
0,2015,,CZ0206,,1,0,1
10.6,2012,,CZ0207,,1,0,1
1555.5,2010,,CZ0208,,1,0,1
393.84,2007,,CZ0207,,1,0,1
0,1996,,,CZ000,1,0,1
181.8,2013,,CZ0201,,1,0,1
894.8,2013,,CZ0204,,1,0,1
527.5,2008,,CZ0205,,1,0,1
606.4,2009,,CZ0205,,1,0,1
1810.61,2007,,CZ0204,,1,0,1
1616.4,2013,,CZ0205,,1,0,1
0,2014,,,CZ080,1,0,1
0,1996,,,CZ072,1,0,1
1036.5,2009,,,CZ072,1,0,1
753.4,2004,,,CZ072,1,0,1
0,1995,,,CZ071,1,0,1
1384.1,2011,,,CZ072,1,0,1
1049.4,2013,,,CZ072,1,0,1
0,1997,,,CZ010,1,0,1
0,2000,,,CZ000,1,0,1
782.2,2008,,,CZ080,1,0,1
703.5,2010,,,CZ080,1,0,1
1137.3,2011,,,CZ010,1,0,1
1062.9,2009,,,CZ010,1,0,1
955.4,2005,,,CZ080,1,0,1
2311.8,2006,,,CZ064,1,0,1
0,2014,,,CZ064,1,0,1
1478.7,2012,,,CZ064,1,0,1
1476.6,2005,,,CZ063,1,0,1
0,2000,,,CZ063,1,0,1
1069.8,2002,,,CZ063,1,0,1
2787,2011,,,CZ051,1,0,1
0,2015,,,CZ051,1,0,1
1167.6,2012,,,CZ052,1,0,1
1465.9,2008,,,CZ052,1,0,1
0,1996,,,CZ052,1,0,1
1561,2010,,,CZ053,1,0,1
662.4,2008,,,CZ032,1,0,1
1200.9,2005,,,CZ032,1,0,1
1705.1,2001,,,CZ041,1,0,1
0,2015,,,CZ041,1,0,1
1802.4,2011,,,CZ041,1,0,1
1292.1,2006,,,CZ042,1,0,1
1182.1,2004,,,CZ042,1,0,1
1094.6,2005,,,CZ042,1,0,1
0,1999,,,CZ041,1,0,1
0,1995,,,CZ041,1,0,1
0,1998,,,CZ041,1,0,1
0,2015,,,CZ042,1,0,1
844,2013,,,CZ042,1,0,1
0,2000,,,CZ020,1,0,1
0,1997,,,CZ020,1,0,1
588.2,2009,,,CZ020,1,0,1
0,1998,,,CZ031,1,0,1
772.5,2010,,,CZ032,1,0,1
1145,2010,,,CZ031,1,0,1
1128.5,2008,,,CZ031,1,0,1
466.6,2009,,CZ0803,,1,0,1
0,2015,,CZ0801,,1,0,1
436.8,2012,,CZ0723,,1,0,1
210.26,2007,,CZ0722,,1,0,1
2063.46,2007,,CZ0724,,1,0,1
349.4,2013,,CZ0713,,1,0,1
1671,2009,,CZ0712,,1,0,1
0,2015,,CZ0714,,1,0,1
713.5,2011,,CZ0721,,1,0,1
670.4,2012,,CZ0722,,1,0,1
1030.09,2007,,CZ0711,,1,0,1
774.7,2010,,CZ0712,,1,0,1
1412.7,2012,,CZ0645,,1,0,1
0,2015,,CZ0644,,1,0,1
413.6,2008,,CZ0645,,1,0,1
673.3,2012,,CZ0641,,1,0,1
637.2,2008,,CZ0635,,1,0,1
857.3,2008,,CZ0804,,1,0,1
871.4,2011,,CZ0524,,1,0,1
1344.9,2012,,CZ0523,,1,0,1
1887.22,2007,,CZ0525,,1,0,1
966.6,2010,,CZ0532,,1,0,1
2941.7,2010,,CZ0514,,1,0,1
0,2015,,CZ0521,,1,0,1
1207,2012,,CZ0521,,1,0,1
775.47,2007,,CZ0522,,1,0,1
944,2009,,CZ0512,,1,0,1
438.7,2013,,CZ0512,,1,0,1
628.2,2013,,CZ0425,,1,0,1
57.1,2010,,CZ0425,,1,0,1
515.2,2013,,CZ0426,,1,0,1
0,2015,,CZ0424,,1,0,1
2736.6,2009,,CZ0426,,1,0,1
754.3,2011,,CZ0427,,1,0,1
1643.5,2013,,CZ0427,,1,0,1
666.9,2013,,CZ0421,,1,0,1
458.6,2009,,CZ0422,,1,0,1
209.5,2010,,CZ0423,,1,0,1
618.2,2013,,CZ0327,,1,0,1
2576.7,2011,,CZ0411,,1,0,1
50.4,2013,,CZ0325,,1,0,1
510.4,2008,,CZ0324,,1,0,1
0,2015,,CZ0324,,1,0,1
494.7,2012,,CZ0322,,1,0,1
1211.7,2011,,CZ0323,,1,0,1
0,2015,,CZ0323,,1,0,1
648.6,2008,,CZ0316,,1,0,1
711.64,2007,,CZ0316,,1,0,1
306.6,2013,,CZ0317,,1,0,1
282.91,2007,,CZ0317,,1,0,1
208.1,2009,,CZ0317,,1,0,1
38.6,2011,,CZ0315,,1,0,1
0,2015,,CZ0315,,1,0,1
365.1,2012,,CZ0311,,1,0,1
3786.9,2010,,CZ0312,,1,0,1
1163.6,2013,,CZ020B,,1,0,1
1314,2009,,CZ020B,,1,0,1
2177.9,2008,,CZ020B,,1,0,1
0,2015,,CZ020C,,1,0,1
367,2011,,CZ020C,,1,0,1
1829.3,2010,,CZ0202,,1,0,1
1048.3,2011,,CZ0205,,1,0,1
1876.2,2010,,CZ0205,,1,0,1
1481.8,2006,,,CZ000,1,0,1
1158,2009,,,CZ000,1,0,1
1512.7,2004,,,CZ000,1,0,1
196.1,2011,,CZ0201,,1,0,1
1498.2,2007,,,CZ010,1,0,1
1219,2010,,,CZ010,1,0,1
1886,2003,,,CZ010,1,0,1
925.6,2013,,,CZ000,1,0,1
0,1995,,,CZ080,1,0,1
901.4,2002,,,CZ080,1,0,1
1055.4,2004,,,CZ080,1,0,1
669,2011,,,CZ080,1,0,1
1122.1,2006,,,CZ080,1,0,1
525.7,2013,,,CZ080,1,0,1
0,1999,,,CZ071,1,0,1
1311.9,2005,,,CZ071,1,0,1
0,2000,,,CZ072,1,0,1
973.9,2006,,,CZ072,1,0,1
1462.3,2006,,,CZ063,1,0,1
0,1995,,,CZ063,1,0,1
1016.1,2013,,,CZ064,1,0,1
1853.5,2001,,,CZ071,1,0,1
1463.6,2008,,,CZ071,1,0,1
2143.2,2002,,,CZ064,1,0,1
0,2000,,,CZ064,1,0,1
1308.4,2013,,,CZ063,1,0,1
0,2000,,,CZ053,1,0,1
0,2014,,,CZ053,1,0,1
1136.8,2012,,,CZ053,1,0,1
0,1998,,,CZ052,1,0,1
1802.3,2001,,,CZ052,1,0,1
0,2014,,,CZ052,1,0,1
1553.2,2010,,,CZ052,1,0,1
888,2012,,,CZ042,1,0,1
581.3,2010,,,CZ042,1,0,1
0,1996,,,CZ042,1,0,1
1126.2,2003,,,CZ042,1,0,1
0,1999,,,CZ042,1,0,1
0,1999,,,CZ051,1,0,1
1068.2,2003,,,CZ051,1,0,1
1187.7,2009,,,CZ051,1,0,1
2208.1,2013,,,CZ051,1,0,1
1232.9,2006,,,CZ032,1,0,1
1566.9,2004,,,CZ032,1,0,1
0,1998,,,CZ032,1,0,1
0,1995,,,CZ032,1,0,1
0,2014,,,CZ032,1,0,1
926,2009,,,CZ041,1,0,1
1096.2,2013,,,CZ041,1,0,1
0,1999,,,CZ020,1,0,1
1176.5,2004,,,CZ020,1,0,1
0,2015,,,CZ020,1,0,1
423.8,2011,,,CZ020,1,0,1
0,2015,,CZ0721,,1,0,1
2213.5,2008,,CZ0715,,1,0,1
585.9,2011,,CZ0722,,1,0,1
1077.8,2009,,CZ0714,,1,0,1
509,2012,,CZ0712,,1,0,1
470,2008,,CZ0711,,1,0,1
651,2013,,CZ0711,,1,0,1
0,2015,,CZ0647,,1,0,1
1244.3,2010,,CZ0647,,1,0,1
458.1,2008,,CZ0646,,1,0,1
1206.3,2010,,CZ0644,,1,0,1
207,2011,,CZ0634,,1,0,1
215.4,2013,,CZ0634,,1,0,1
0,2015,,CZ0641,,1,0,1
631.7,2011,,CZ0641,,1,0,1
565.6,2011,,CZ0635,,1,0,1
65.19,2007,,CZ0643,,1,0,1
55.5,2013,,CZ0643,,1,0,1
3056.9,2011,,CZ0642,,1,0,1
3208.1,2010,,CZ0642,,1,0,1
0,2015,,CZ0642,,1,0,1
925,2013,,CZ0632,,1,0,1
1181.3,2013,,CZ0534,,1,0,1
1548.59,2007,,CZ0631,,1,0,1
1167.3,2008,,CZ0802,,1,0,1
405.5,2012,,CZ0802,,1,0,1
785.33,2007,,CZ0803,,1,0,1
321.9,2013,,CZ0803,,1,0,1
581.6,2010,,CZ0801,,1,0,1
485.6,2008,,CZ0723,,1,0,1
0,2015,,CZ0724,,1,0,1
633.53,2007,,CZ0723,,1,0,1
688.2,2013,,CZ0806,,1,0,1
592.1,2008,,CZ0805,,1,0,1
1137.3,2011,,CZ0100,,1,0,1
1026.5,2012,,CZ0100,,1,0,1
1099.4573158005,2016,1000,,,1,0,1
201.51133501259,2016,2101,,,1,0,1
658.79769420807,2016,2102,,,1,0,1
32.859221705863,2016,2103,,,1,0,1
3627.8828712102,2016,2104,,,1,0,1
0,2016,2105,,,1,0,1
651.89048239896,2016,2106,,,1,0,1
849.03157336163,2016,2107,,,1,0,1
4897.8695365693,2016,2108,,,1,0,1
620.99458492722,2016,2109,,,1,0,1
488.90268508459,2016,2110,,,1,0,1
0,2016,2111,,,1,0,1
0,2016,2112,,,1,0,1
549.76303317536,2016,2113,,,1,0,1
756.83251576734,2016,2114,,,1,0,1
28.55185015989,2016,2115,,,1,0,1
0,2016,2116,,,1,0,1
172.28177641654,2016,2117,,,1,0,1
357.08740878746,2016,2118,,,1,0,1
2995.93408945,2016,2119,,,1,0,1
423.89210019268,2016,2120,,,1,0,1
368.34600760456,2016,2121,,,1,0,1
36.816140195862,2016,2122,,,1,0,1
850.12594458438,2016,2123,,,1,0,1
348.96070399029,2016,2124,,,1,0,1
7603.4390112843,2016,2125,,,1,0,1
0,2016,2126,,,1,0,1
707.78564206269,2016,3101,,,1,0,1
438.38862559242,2016,3102,,,1,0,1
2283.304246655,2016,3103,,,1,0,1
0,2016,3104,,,1,0,1
70.313598649979,2016,3105,,,1,0,1
0,2016,3106,,,1,0,1
923.3239662786,2016,3107,,,1,0,1
12.482836100362,2016,3108,,,1,0,1
2219.648716464,2016,3109,,,1,0,1
217.3238124806,2016,3110,,,1,0,1
867.33968434523,2016,3111,,,1,0,1
287.26198292843,2016,3112,,,1,0,1
0,2016,3113,,,1,0,1
166.89847009736,2016,3114,,,1,0,1
507.8485687904,2016,3115,,,1,0,1
0,2016,3116,,,1,0,1
0,2016,3117,,,1,0,1
0,2016,3201,,,1,0,1
561.52735440398,2016,3202,,,1,0,1
123.38062924121,2016,3203,,,1,0,1
0,2016,3204,,,1,0,1
263.6783124588,2016,3205,,,1,0,1
0,2016,3206,,,1,0,1
0,2016,3207,,,1,0,1
0,2016,3208,,,1,0,1
3024.6223728325,2016,3209,,,1,0,1
446.03033006244,2016,3210,,,1,0,1
2549.3766633982,2016,3211,,,1,0,1
247.38867509621,2016,3212,,,1,0,1
362.61079774376,2016,3213,,,1,0,1
22821.100917431,2016,3214,,,1,0,1
321.08455226543,2016,3215,,,1,0,1
0,2016,4101,,,1,0,1
3690.5516804058,2016,4102,,,1,0,1
351.19242077752,2016,4103,,,1,0,1
2700,2016,4104,,,1,0,1
2597.7903851896,2016,4105,,,1,0,1
138.05798435343,2016,4106,,,1,0,1
1031.1050008593,2016,4107,,,1,0,1
89.712918660287,2016,4201,,,1,0,1
294.49219993633,2016,4202,,,1,0,1
270.66738844637,2016,4203,,,1,0,1
273.05825242718,2016,4204,,,1,0,1
328.45941936851,2016,4205,,,1,0,1
1746.8744648056,2016,4206,,,1,0,1
2083.9363241679,2016,4207,,,1,0,1
359.28143712575,2016,4208,,,1,0,1
34.21435292105,2016,4209,,,1,0,1
0,2016,4210,,,1,0,1
37.334328915438,2016,4211,,,1,0,1
862.06896551724,2016,4212,,,1,0,1
486.16529620071,2016,4213,,,1,0,1
1633.5518230234,2016,4214,,,1,0,1
309.6934035305,2016,4215,,,1,0,1
651.53898000449,2016,4216,,,1,0,1
3360.9391332315,2016,5101,,,1,0,1
353.26772646985,2016,5102,,,1,0,1
289.59679215861,2016,5103,,,1,0,1
355.76638007708,2016,5104,,,1,0,1
4159.9043307423,2016,5105,,,1,0,1
0,2016,5106,,,1,0,1
412.58380608561,2016,5107,,,1,0,1
365.44850498339,2016,5108,,,1,0,1
474.2145820984,2016,5109,,,1,0,1
974.55332972388,2016,5110,,,1,0,1
888.88888888889,2016,5201,,,1,0,1
1575.5329008341,2016,5202,,,1,0,1
707.96460176991,2016,5203,,,1,0,1
3303.730017762,2016,5204,,,1,0,1
1350.9837700607,2016,5205,,,1,0,1
1608.7516087516,2016,5206,,,1,0,1
1408.2581350834,2016,5207,,,1,0,1
78.513478147082,2016,5208,,,1,0,1
161.53349127719,2016,5209,,,1,0,1
1033.5917312661,2016,5210,,,1,0,1
0,2016,5211,,,1,0,1
1220.4724409449,2016,5212,,,1,0,1
3765.3736991485,2016,5213,,,1,0,1
313.21779077052,2016,5214,,,1,0,1
2453.5656959413,2016,5215,,,1,0,1
0,2016,5301,,,1,0,1
617.28395061728,2016,5302,,,1,0,1
0,2016,5303,,,1,0,1
338.18324813213,2016,5304,,,1,0,1
0,2016,5305,,,1,0,1
0,2016,5306,,,1,0,1
309.15576694411,2016,5307,,,1,0,1
2243.9281942978,2016,5308,,,1,0,1
991.15584019518,2016,5309,,,1,0,1
686.72334859385,2016,5310,,,1,0,1
271.07617240445,2016,5311,,,1,0,1
1144.3485243927,2016,5312,,,1,0,1
0,2016,5313,,,1,0,1
2632.5903151422,2016,5314,,,1,0,1
469.28327645051,2016,5315,,,1,0,1
208.6230876217,2016,6101,,,1,0,1
620.7400194742,2016,6102,,,1,0,1
1499.4232987313,2016,6103,,,1,0,1
0,2016,6104,,,1,0,1
8526.6496672679,2016,6105,,,1,0,1
0,2016,6106,,,1,0,1
0,2016,6107,,,1,0,1
265.60424966799,2016,6108,,,1,0,1
0,2016,6109,,,1,0,1
325.63188091177,2016,6110,,,1,0,1
111.11111111111,2016,6111,,,1,0,1
0,2016,6112,,,1,0,1
97.85606262788,2016,6113,,,1,0,1
1266.261925412,2016,6114,,,1,0,1
441.73648134044,2016,6115,,,1,0,1
436.63233318406,2016,6201,,,1,0,1
685.61455996011,2016,6202,,,1,0,1
2621.776504298,2016,6203,,,1,0,1
936.95777906304,2016,6204,,,1,0,1
0,2016,6205,,,1,0,1
1336.7429966291,2016,6206,,,1,0,1
334.88372093023,2016,6207,,,1,0,1
605.7268722467,2016,6208,,,1,0,1
47.664442326025,2016,6209,,,1,0,1
0,2016,6210,,,1,0,1
369.87222595831,2016,6211,,,1,0,1
0,2016,6212,,,1,0,1
0,2016,6213,,,1,0,1
0,2016,6214,,,1,0,1
395.45229856649,2016,6215,,,1,0,1
0,2016,6216,,,1,0,1
77.639751552795,2016,6217,,,1,0,1
714.83771251932,2016,6218,,,1,0,1
500.75112669004,2016,6219,,,1,0,1
197.39161085654,2016,6220,,,1,0,1
313.64349189754,2016,6221,,,1,0,1
96.209351548971,2016,7101,,,1,0,1
437.87629994527,2016,7102,,,1,0,1
0,2016,7103,,,1,0,1
215.70319240725,2016,7104,,,1,0,1
359.41387890517,2016,7105,,,1,0,1
0,2016,7106,,,1,0,1
1237.4823896737,2016,7107,,,1,0,1
473.62189185633,2016,7108,,,1,0,1
3288.050532145,2016,7109,,,1,0,1
480.25613660619,2016,7110,,,1,0,1
30714.831804281,2016,7111,,,1,0,1
1341.8725221104,2016,7112,,,1,0,1
275.26543452615,2016,7113,,,1,0,1
188.32391713748,2016,7201,,,1,0,1
0,2016,7202,,,1,0,1
1379.0386130812,2016,7203,,,1,0,1
530.50397877984,2016,7204,,,1,0,1
920.3681472589,2016,7205,,,1,0,1
153.58034171626,2016,7206,,,1,0,1
151.89488873699,2016,7207,,,1,0,1
0,2016,7208,,,1,0,1
2444.7031431898,2016,7209,,,1,0,1
108.94941634241,2016,7210,,,1,0,1
192.08605455244,2016,7211,,,1,0,1
283.97565922921,2016,7212,,,1,0,1
413.86796933306,2016,7213,,,1,0,1
127.09710218607,2016,8101,,,1,0,1
204.45716622368,2016,8102,,,1,0,1
473.67462197122,2016,8103,,,1,0,1
25.025025025025,2016,8104,,,1,0,1
0,2016,8105,,,1,0,1
405.71529370259,2016,8106,,,1,0,1
900.42372881356,2016,8107,,,1,0,1
216.5022853019,2016,8108,,,1,0,1
0,2016,8109,,,1,0,1
245.76734025123,2016,8110,,,1,0,1
201.68067226891,2016,8111,,,1,0,1
15.830299192655,2016,8112,,,1,0,1
0,2016,8113,,,1,0,1
323.23919700578,2016,8114,,,1,0,1
51.440329218107,2016,8115,,,1,0,1
0,2016,8116,,,1,0,1
19.230769230769,2016,8117,,,1,0,1
754.36982520699,2016,8118,,,1,0,1
728.72295999332,2016,8119,,,1,0,1
0,2016,8120,,,1,0,1
459.38104448743,2016,8121,,,1,0,1
1641.7189763399,2016,8122,,,1,0,1
1910.6,2009,,CZ0534,,1,0,1
4720.1,2008,,CZ0534,,1,0,1
3893.7,2010,,CZ0632,,1,0,1
148.9,2008,,CZ0634,,1,0,1
91.5,2010,,CZ0634,,1,0,1
140.5,2012,,CZ0634,,1,0,1
856.6,2012,,CZ0633,,1,0,1
0,2015,,CZ0531,,1,0,1
1160.6,2008,,CZ0524,,1,0,1
1788.7,2011,,CZ0534,,1,0,1
638.9,2007,,CZ0533,,1,0,1
1421.9,2012,,CZ0533,,1,0,1
1233.2,2009,,CZ0521,,1,0,1
958.2,2011,,CZ0522,,1,0,1
518.3,2008,,CZ0523,,1,0,1
942.2,2009,,CZ0513,,1,0,1
165.4,2008,,CZ0511,,1,0,1
357.8,2011,,CZ0512,,1,0,1
213.3,2007,,CZ0425,,1,0,1
1789.9,2008,,CZ0424,,1,0,1
380,2008,,CZ0423,,1,0,1
509.1,2010,,CZ0422,,1,0,1
0,2015,,CZ0422,,1,0,1
898.8,2008,,CZ0413,,1,0,1
2309.7,2012,,CZ0411,,1,0,1
660.47,2007,,CZ0323,,1,0,1
186.9,2012,,CZ0325,,1,0,1
332.3,2011,,CZ0324,,1,0,1
625.2,2008,,CZ0327,,1,0,1
2138.2,2010,,CZ0326,,1,0,1
538.5,2010,,CZ0317,,1,0,1
523.7,2013,,CZ0321,,1,0,1
542.7,2008,,CZ0322,,1,0,1
507.49,2007,,CZ0322,,1,0,1
455.8,2012,,CZ0314,,1,0,1
641.7,2010,,CZ0313,,1,0,1
3051.6,2009,,CZ0312,,1,0,1
1411,2013,,CZ0312,,1,0,1
908.5,2008,,CZ0311,,1,0,1
0,2015,,CZ0311,,1,0,1
817.8,2011,,CZ0311,,1,0,1
0,2009,,CZ020A,,1,0,1
0,2008,,CZ020A,,1,0,1
394.1,2012,,CZ0208,,1,0,1
1513.65,2007,,CZ0208,,1,0,1
1139.9,2009,,CZ0208,,1,0,1
159.3,2008,,CZ0207,,1,0,1
41.6,2013,,CZ0207,,1,0,1
1809.36,2007,,CZ0203,,1,0,1
1065.2,2009,,CZ0202,,1,0,1
758.8,2012,,CZ0205,,1,0,1
626,2010,,CZ0204,,1,0,1
427,2011,,CZ0204,,1,0,1
1065.8,2011,,,CZ000,1,0,1
0,1998,,,CZ000,1,0,1
0,1995,,,CZ000,1,0,1
1460.1,2002,,,CZ000,1,0,1
0,2000,,,CZ080,1,0,1
0,2000,,,CZ010,1,0,1
0,2000,,,CZ071,1,0,1
915.9,2011,,,CZ071,1,0,1
0,1998,,,CZ072,1,0,1
791.7,2003,,,CZ072,1,0,1
1047.9,2007,,,CZ072,1,0,1
962.4,2007,,,CZ080,1,0,1
0,1995,,,CZ072,1,0,1
1460.3,2007,,,CZ063,1,0,1
1425.4,2011,,,CZ063,1,0,1
1416.6,2011,,,CZ064,1,0,1
0,1996,,,CZ063,1,0,1
2114.7,2001,,,CZ064,1,0,1
2459.1,2009,,,CZ064,1,0,1
0,1999,,,CZ052,1,0,1
1509.8,2003,,,CZ052,1,0,1
589.4,2013,,,CZ032,1,0,1
1481.6,2003,,,CZ031,1,0,1
1782.2,2009,,,CZ031,1,0,1
680.9,2008,,,CZ020,1,0,1
1540.3,2002,,,CZ020,1,0,1
1013.1,2005,,,CZ020,1,0,1
905.4,2011,,,CZ031,1,0,1
783.8,2013,,,CZ031,1,0,1
1793.8,2006,,,CZ041,1,0,1
0,2014,,,CZ041,1,0,1
1099.5,2002,,,CZ042,1,0,1
1200.1,2007,,,CZ042,1,0,1
1451.3,2004,,,CZ041,1,0,1
179.6,2010,,CZ0804,,1,0,1
327.7,2012,,CZ0803,,1,0,1
407.9,2012,,CZ0805,,1,0,1
443.7,2011,,CZ0801,,1,0,1
509.6,2013,,CZ0802,,1,0,1
0,2015,,CZ0715,,1,0,1
1686.1,2011,,CZ0714,,1,0,1
1528.1,2008,,CZ0721,,1,0,1
1967.9,2009,,CZ0715,,1,0,1
3266.6,2010,,CZ0724,,1,0,1
0,2015,,CZ0723,,1,0,1
636.4,2010,,CZ0646,,1,0,1
1525.45,2007,,CZ0645,,1,0,1
849.9,2011,,CZ0647,,1,0,1
0,2015,,CZ0711,,1,0,1
539.4,2012,,CZ0635,,1,0,1
50.6,2008,,CZ0643,,1,0,1
1785.5,2012,,CZ0644,,1,0,1
1166,2009,,CZ0644,,1,0,1
636.5,2010,,CZ0806,,1,0,1
686.6,2008,,CZ0806,,1,0,1
1049.9,2013,,CZ0100,,1,0,1
1396.8667747786,2017,,CZ0100,,1,0,1
232.26616446955,2017,,CZ0201,,1,0,1
1409.3368566755,2017,,CZ0202,,1,0,1
515.55882894495,2017,,CZ0203,,1,0,1
648.72657376261,2017,,CZ0204,,1,0,1
1640.9524658878,2017,,CZ0205,,1,0,1
464.51757331542,2017,,CZ0206,,1,0,1
48.433186419335,2017,,CZ0207,,1,0,1
350.63113604488,2017,,CZ0208,,1,0,1
13.769173574202,2017,,CZ0209,,1,0,1
0,2017,,CZ020A,,1,0,1
1752.1830945722,2017,,CZ020B,,1,0,1
585.9603890777,2017,,CZ020C,,1,0,1
375.68635006261,2017,,CZ0311,,1,0,1
59.713375796178,2017,,CZ0312,,1,0,1
37.037037037037,2017,,CZ0313,,1,0,1
198.03847604677,2017,,CZ0314,,1,0,1
3705.590220298,2017,,CZ0315,,1,0,1
576.9759135452,2017,,CZ0316,,1,0,1
777.33521778235,2017,,CZ0317,,1,0,1
319.52174809318,2017,,CZ0321,,1,0,1
212.43115656963,2017,,CZ0322,,1,0,1
1590.162196544,2017,,CZ0323,,1,0,1
105.04201680672,2017,,CZ0324,,1,0,1
239.21537357468,2017,,CZ0325,,1,0,1
342.60655063725,2017,,CZ0326,,1,0,1
426.93339838985,2017,,CZ0327,,1,0,1
5316.742081448,2017,,CZ0411,,1,0,1
935.42546771273,2017,,CZ0412,,1,0,1
438.98156277436,2017,,CZ0413,,1,0,1
56.882821387941,2017,,CZ0421,,1,0,1
280.22621898405,2017,,CZ0422,,1,0,1
166.70139612419,2017,,CZ0423,,1,0,1
438.37585339562,2017,,CZ0424,,1,0,1
153.07858033791,2017,,CZ0425,,1,0,1
563.31006979063,2017,,CZ0426,,1,0,1
1482.2738386308,2017,,CZ0427,,1,0,1
199.79415148029,2017,,CZ0511,,1,0,1
464.02105408962,2017,,CZ0512,,1,0,1
3423.2909797333,2017,,CZ0513,,1,0,1
222.81639928699,2017,,CZ0514,,1,0,1
4129.9471238584,2017,,CZ0521,,1,0,1
1221.2113761167,2017,,CZ0522,,1,0,1
117.61938367443,2017,,CZ0523,,1,0,1
713.94192202792,2017,,CZ0524,,1,0,1
562.17299343204,2017,,CZ0525,,1,0,1
282.04324663115,2017,,CZ0531,,1,0,1
1195.0554580423,2017,,CZ0532,,1,0,1
957.67686129132,2017,,CZ0533,,1,0,1
229.27366104182,2017,,CZ0534,,1,0,1
534.38822957874,2017,,CZ0631,,1,0,1
5869.0120588561,2017,,CZ0632,,1,0,1
116.14401858304,2017,,CZ0633,,1,0,1
84.966923590459,2017,,CZ0634,,1,0,1
283.37874659401,2017,,CZ0635,,1,0,1
597.20531106859,2017,,CZ0641,,1,0,1
78.998648245352,2017,,CZ0642,,1,0,1
36.455485248548,2017,,CZ0643,,1,0,1
2055.5877243775,2017,,CZ0644,,1,0,1
504.10155354933,2017,,CZ0645,,1,0,1
305.58196387342,2017,,CZ0646,,1,0,1
222.95906700206,2017,,CZ0647,,1,0,1
660.67168287759,2017,,CZ0711,,1,0,1
910.20713218023,2017,,CZ0712,,1,0,1
344.60222209019,2017,,CZ0713,,1,0,1
1635.8426673613,2017,,CZ0714,,1,0,1
4430.2064509063,2017,,CZ0715,,1,0,1
429.48717948718,2017,,CZ0721,,1,0,1
216.85701893885,2017,,CZ0722,,1,0,1
133.32107392424,2017,,CZ0723,,1,0,1
1955.9816648588,2017,,CZ0724,,1,0,1
89.086859688196,2017,,CZ0801,,1,0,1
477.90447959832,2017,,CZ0802,,1,0,1
353.89282103134,2017,,CZ0803,,1,0,1
16.804604461622,2017,,CZ0804,,1,0,1
29.155581471628,2017,,CZ0805,,1,0,1
586.49203158353,2017,,CZ0806,,1,0,1
570.2,2009,,CZ0631,,1,0,1
4282.3,2011,,CZ0632,,1,0,1
0,2015,,CZ0632,,1,0,1
1047.1,2011,,CZ0532,,1,0,1
0,2015,,CZ0533,,1,0,1
559.9,2013,,CZ0523,,1,0,1
1536.5,2010,,CZ0523,,1,0,1
787,2009,,CZ0522,,1,0,1
0,2015,,CZ0522,,1,0,1
0,2015,,CZ0525,,1,0,1
690.6,2011,,CZ0525,,1,0,1
1427.5,2008,,CZ0521,,1,0,1
3579.8,2009,,CZ0514,,1,0,1
2197.8,2012,,CZ0514,,1,0,1
2801.7,2013,,CZ0513,,1,0,1
113.9,2009,,CZ0425,,1,0,1
837.6,2010,,CZ0426,,1,0,1
0,2015,,CZ0427,,1,0,1
1096.2,2007,,CZ0427,,1,0,1
1138.42,2007,,CZ0424,,1,0,1
799.2,2009,,CZ0424,,1,0,1
