id;title;latin_title;classes;order;description;image_src;image_alt;continents;spread_note;biotop;biotopes_note;food;food_note;proportions;reproduction;attractions;projects_note;breeding;localities_title;localities_url;
127;"Holub podkovní";"Ducula carola";"Ptáci (Aves)";"Měkkozobí (Columbiformes)";"Převážně šedý holub s břidlicovými křídly a narůžovělým břichem, které je od hrudi odděleno bílým proužkem ve tvaru podkovy.
";"https://zoopraha.cz/images/lexikon/holub_podkovni.jpg";"Holub podkovní, foto: archiv Zoo Praha";"Asie";"Je uváděn jen z několika míst na Filipínách.";"tropický les";"subtropické a tropické vlhké lesy do 2 000 m n. m.";"plody";"různé dužnaté plody, semena";"délka 33-35 cm";"Samice snáší 1 vejce, podrobnosti o hnízdění nejsou známy.";"Je aktivní ve dne a potravu hledá převážně na stromech. Sdružuje se do hejn, která se potulují i na dosti velké vzdálenosti a někdy zalétají k mořskému pobřeží a pohybují se na čáře přílivu. Příčinu tohoto chování se zatím nepodařilo zjistit, ale je pravděpodobné, že pijí mořskou vodu nebo polykají prosolený písek, aby tak získali některé minerální látky.";"V důsledku úbytku lesů i lovu početní stavy klesají a dnes je zařazen v Červeném seznamu IUCN jako zranitelný druh.";"První dva páry přišly koncem roku 2009 a již v červnu 2010 jsme se dočkali prvního odchovu";"Dolní část zoo";"http://www.zoopraha.cz/zvirata-a-expozice/kam-v-zoo/areal/8660-dolni-cast-arealu"
128;"Holub růžový";"Columba mayeri";"Ptáci (Aves)";"Měkkozobí (Columbiformes)";"Hlava, ramena a spodina těla jsou světle růžové, křídla jsou tmavohnědá a ocas rezavý. Kolem hnědých očí je červený kroužek. Nohy a zobák jsou rovněž růžové.";"''";"''";"Afrika";"jihozápadní Mauritius";"tropický les";"různé typy lesů nebo stromových porostů";"bezobratlí";"části rostlin, včetně květů, listů i plodů, příležitostně bezobratlí";"délka 40 cm, hmotnost 291–315 g";"Snáší 2, vzácně 1 vejce, sedí na nich 13–15 dní.";"Na dobu hnízdění vytvářejí páry, které si hlídají a brání hnízdní teritorium. Při sezení na vejcích se střídají – samec ve dne a samice v noci.";"V Červeném seznamu IUCN je zařazen jako kriticky ohrožený druh, který byl na rodném ostrově během 20. století téměř vyhuben. Dnes již však je díky chovům v lidské péči z nejhoršího venku, na čemž má velkou zásluhu zoolog a spisovatel Gerald Durrell. V pražské zoo se holubi růžoví každoročně rozmnožují, takže jsme se zapojili do záchovného programu EEP.";"Z Durrellovy zoo na Jersey jsme v roce 2000 získali první pár těchto vzácných holubů. První odchov se podařil v roce 2001 a od té doby bylo odchováno dalších deset mláďat. Chov holubů růžových je ovšem problematický, protože jsou poměrně nesnášenliví.";"Dolní část zoo";"http://www.zoopraha.cz/zvirata-a-expozice/kam-v-zoo/areal/8660-dolni-cast-arealu"
129;"Holub wonga";"Leucosarcia melanoleuca";"Ptáci (Aves)";"Měkkozobí (Columbiformes)";"Má robustní postavu, šedomodrý hřbet a krémové čelo. Spodina těla je bílá, s tmavými skvrnkami a proužky. Nohy jsou masově červené. Samec se od samice neliší.
";"https://zoopraha.cz/images/lexikon/holub_wonga.jpg";"Holub wonga, foto: archiv Zoo Praha";"Austrálie";"východní Austrálie, od středního Queenslandu po východní Viktorii";"tropický les";"husté pobřežní lesy, křoviny, vlhké blahovičníkové lesy";"plody";"spadané plody a semena, v malé míře bezobratlí";"délka těla 38-45 cm, hmotnost 330–500 g";"počet vajec 1–2, inkubace 18 dní";"Potravu si hledá na zemi. Pohybuje se po cestičkách, které si ptáci vyšlapávají v podrostu. Ozývá se jednotvárným houkáním, které se nese na vzdálenost až 2 km.";"''";"V Praze ho chováme od roku 2010.";"Ptačí mokřady";"http://www.zoopraha.cz/zvirata-a-expozice/kam-v-zoo/expozicni-celky/1685-ptaci-mokrady"
130;"Hrabáč kapský";"Orycteropus afer";"Savci (Mammalia)";"Hrabáči (Tubulidentata)";"Hrabáč má nahrbené tělo, malou hlavu s protáhlým čenichem zakončeným rozšířeným rypákem, velké kornoutovité boltce. Má svalnaté nohy, na předních má čtyři prsty a na zadních pět. Jsou zakončené silnými drápy.
";"https://zoopraha.cz/images/lexikon-images/hrab_u_kapskz_-_archiv_zoo.jpg";"Hrabáč, foto: archiv Zoo Praha";"Afrika";"subsaharská Afrika";"travnaté území";"suchá savana, buš";"bezobratlí";"výhradně mravenci a všekazi";"délka těla 1–1,6 m, délka ocasu 45–70 cm, výška v kohoutku 60–65 cm, hmotnost 40–100 kg";"březost 7 měsíců, počet mláďat 1";"V noci neúnavně běhá po krajině a hledá mraveniště a termitiště, která rozhrabe a dlouhým, lepkavým jazykem vybere vyplašený hmyz. Drtí ho plochými nerozlišenými třenovými zuby a stoličkami, řezáky a špičáky nemá vyvinuté. Den prospí v podzemní noře. Často ji sdílejí samec se samicí, i když někdy hrabáči žijí samotářsky.";"''";"První dvojice hrabáčů, samice Bojsa a Nebojsa, přišly do zoo v roce 1978. Až do roku 2001 však hrabáči obývali prostory v karanténě a návštěvníci je mohli pozorovat jen za horkých letních dnů, kdy chodili do venkovního výběhu. První odchov se podařil v roce 1989.";"Africký dům";"http://www.zoopraha.cz/zvirata-a-expozice/kam-v-zoo/pavilony/2363-africky-dum"
131;"Hroch obojživelný";"Hippopotamus amphibius";"Savci (Mammalia)";"Sudokopytníci (Artiodactyla)";"
Hroch má válcovité tělo, poměrně krátké a silné nohy a mohutnou hlavu. Nozdry, oči a uši jsou v jedné rovině na vrcholku hlavy, takže hroch může dýchat a sledovat okolí, i když je zcela ponořený ve vodě. Boltce jsou malé, kornoutovité, a pohybují se nezávisle na sobě. Břidlicově šedá nebo šedohnědá kůže je až 3 cm silná, lysá a zvrásnělá. Hroši mají na nohou 4 prsty zakončené malými kopýtky.

 
 
";"https://zoopraha.cz/images/lexikon-images/_TTT1862.jpg";"Foto: Tomáš Adamec, Zoo Praha";"Afrika";"ostrůvkovitě v subsaharské Africe";"sladké vody";"řeky a jezera v travnatých savanách";"části rostlin";"tráva, byliny";"délka těla 2,8–5 m, délka ocasu 35–60 cm, výška v kohoutku 1,3–1,7 m, hmotnost 1–4,5 tuny";"březost 227–240 dní, počet mláďat 1, výjimečně 2";"Hroch je bezesporu jedno z nejpopulárnějších afrických zvířat. Neodmyslitelně patří k obrázku teplých řek, kde se stáda hrochů lenivě povalují na mělčině. Málokdo tuší, že hroši dovedou nejen vytrvale plavat, ale dokonce i běhat pod vodou. Navíc jsou zdatní potápěči a na jedno nadechnutí vydrží pod hladinou až 10 minut. Hroši jsou býložravci, kteří vycházejí na pastvu jen v noci, kdy jim sluneční žár nevysušuje kůži. Když se ve dne přece jen sluní, šedivá kůže jim zrůžoví. Pokryje se totiž výměškem zvláštních žlázek, který je červený a podobně jako běžný pot se odpařuje a tím ochlazuje povrch kůže. Obrovité tesáky, které mohou být u samců dlouhé až půl metru a jsou tvořené stejně kvalitní sklovinou jako kly slonů, slouží jako účinná zbraň proti případným nepřátelům. Hroši mají rádi společnost a zvláště samice a poloodrostlá mláďata se sdružují do skupin. Samci jsou méně snášenliví a urputně si hájí své vodní teritorium. Když nepomůže hrozba s široce rozevřenou tlamou, pustí se samci do zuřivého souboje. Často si z něj odnesou šrámy na celý život, málokdy však šarvátky končí smrtí. ";"Hrochů v přírodě výrazně ubývá - za posledních 10 let klesly početní stavy až o 20 %. Hlavní hrozbou je nezákonný lov pro maso a zuby. Dalším problémem je úbytek vhodných vodních ploch, bez kterých se hroši neobejdou. V Červeném seznamu IUCN je zařazen jako zranitelný druh.";"V pražské zoo chováme hrochy již od roku 1933 a úspěšně jsme odchovali 11 mláďat. Jedno z nich – sameček narozený v roce 1984 a pojmenovaný Slávek – žije u nás dodnes a patří k nejznámějším osobnostem v Zoo Praha. ";"Pavilon hrochů";"http://www.zoopraha.cz/zvirata-a-expozice/kam-v-zoo/pavilony/2256-pavilon-hrochu"
132;"Hroznýš psohlavý";"Sanzinia madagascariensis";"Plazi (Reptilia)";"Šupinatí (Squamata)";"Má krycí zbarvení, aby splýval na zemi s opadaným listím a na stromě s mihotavými stíny. Vytváří dvě barevné formy - jednu olivově hnědou, druhou spíše do ornažova. Jako všichni hroznýši má trojúhelníkovitou hlavu, zřetelný krk a silné tělo.
";"https://zoopraha.cz/images/lexikon-images/hroznzA_psohlavz_1.jpg";"Hroznýš psohlavý, foto: Tereza Mrhálková, Zoo Praha";"Afrika";"Madagaskar";"listnatý a smíšený les";"různé typy lesů";"živá kořist";"obratlovci, hlavně menší savci a ptáci";"délka těla 1,3–2,2 m, ocas 12 % délky, hmotnost 2–3 kg";"vejcoživorodý; „březost“ 6–7 měsíců, počet mláďat 6–12";"Čeleď hroznýšovitých (Boidae) je skupina nejedovatých hadů se svislou štěrbinovitou zorničkou, z nichž někteří (například anakonda) dorůstají i devítimetrových délek. Hroznýš psohlavý však patří spíše k menším druhům. Na lov se vydává do korun stromů, ale jinak se zdržuje spíše na zemi. Je aktivní v noci a kořist vyhledává pomocí receptorů na okraji čelistí, které vnímají tělesné teplo obratlovců. Ulovené zvíře pak obtočí závity těla, čímž znemožní tok krve do mozku. ";"''";"V zoo cováme hroznýše psohlavé od roku 1997.";"Terárium";"http://www.zoopraha.cz/zvirata-a-expozice/kam-v-zoo/pavilony/5814-terarium"
133;"Hroznýšek pestrý";"Eryx colubrinus";"Plazi (Reptilia)";"Šupinatí (Squamata)";"Jsou to kompaktní hadi s malou hlavou, nezřetelným krkem a krátkým ocasem. Zbarvení je většinou černožluté nebo černo-oranžové. Břicho je bílé až smetanové.
";"https://zoopraha.cz/images/lexikon/hroznysek_pestry.jpg";"Hroznýšek pestrý, foto: archiv Zoo Praha";"Afrika";"severní Afrika";"travnaté území";"polopouště, suchá savana";"živá kořist";"malí obratlovci";"Délka těla 40–90 cm, hmotnost: 70–900 g (samci jsou výrazně drobnější než samice).";"Rodí živá mláďata, „březost“ trvá 4 měsíce, počet mláďat 6–20.";"Většinu času tráví v nehluboké podzemní noře, ze které mu vyčnívá jen hlava. Takto číhá na kořist, které se zmocní bleskovým výpadem. Na povrch vylézá hroznýšek pestrý podobně jako mnoho jiných pouštních tvorů až s příchodem noci, kdy je teplota vzduchu snesitelnější. ";"''";"Podle dochovaných záznamů se jeden hroznýšek objevil v zoo v letech 1974−1979 a poté až v roce 2003, kdy pro pavilon Afrika zblízka přišli zástupci poddruhu E. c. loveridgei.";"Afrika zblízka";"http://www.zoopraha.cz/zvirata-a-expozice/kam-v-zoo/pavilony/1443-afrika-zblizka"
134;"Hroznýšovec duhový";"Epicrates cenchria cenchria";"Plazi (Reptilia)";"Šupinatí (Squamata)";"Má nezaměnitelný vzhled – na hnědo-rezavém podkladě je kresba v podobě tmavých tenkých kroužků. Šupiny mají výrazný měňavý lesk.
";"https://zoopraha.cz/images/lexikon/hroznysovec_duhovy.jpg";"Hroznýšovec duhový, foto: archiv Zoo Praha";"Jižní Amerika";"Střední a Jižní Amerika";"tropický les";"vlhké tropické lesy";"živá kořist";"menší obratlovci";"Délka těla 2–2,5 m, hmotnost 1-1,5 kg";"Samice rodí po březosti trvající 5-6 měsíců až 30 mláďat.";"Hroznýšovec duhový vytváří
až 9 poddruhů lišících se zbarvením,
pro všechny je typický duhový lesk.
Je aktivní za soumraku, kořist loví raději na zemi než na stromech";"''";"V zoo chováme nominátní poddruh od roku 1992. Jednalo se o dva jedince neznámého původu, z nichž jeden žil v zoo do roku 2004 a druhý do roku 2006. V roce 2000 se podařil první úspěšný odchov.";"Terárium";"http://www.zoopraha.cz/zvirata-a-expozice/kam-v-zoo/pavilony/5814-terarium"
135;"Husa kuří";"Cereopsis novaehollandiae";"Ptáci (Aves)";"Vrubozobí (Anseriformes)";"Je popelavě šedá, s tmavší kresbou na křídlech a bílým čelem. Zobák je světle žlutozelený, s černou špičkou. Nohy jsou červené.

 
 
 
 
 
 ";"https://zoopraha.cz/images/lexikon-images/husa_kuri_-_Richard_Taylor_-_CC_BY_2.0_-_Flickr_-_upr.jpg";"Husa kuří, foto: Richard Taylor";"Austrálie";"jižní Austrálie a přilehlé ostrovy";"travnaté území";"pastviny a nízké porosty na březích vod";"semena";"tráva a v menší míře semena";"délka 75–100 cm, délka křídla 34,5–45 cm, hmotnost 3,1–6,8 kg";"Samice snáší 3–6 vajec, sedí 35 dní.";"Husa kuří dává přednost životu na souši. Na vodu vstupuje výjimečně, a to v období výchovy mláďat nebo v době pelichání. Hnízdí během australské zimy – v červnu až srpnu.";"''";"Záznamy o chovu jsou bohužel velmi neúplné. Ačkoliv husy kuří byly v zoo chovány již v 60. letech minulého století, soustavnější údaje máme až od roku 1981.";"Ptačí svět";"http://www.zoopraha.cz/zvirata-a-expozice/kam-v-zoo/expozicni-celky/5807-ptaci-svet"
136;"Husa malá";"Anser erythropus";"Ptáci (Aves)";"Vrubozobí (Anseriformes)";"Má celkově šedohnědé zbavení a bílou spodinu těla. Typickými znaky jsou žlutý oční kroužek, bílé čelo a krátký, jasně růžový zobák.

 
 ";"https://zoopraha.cz/images/lexikon-images/husa_mala_-_rodtuk_-_CC_BY_2.0_-_Flickr.jpg";"Husa malá, foto: Rodtuk";"Evropa";"Vytváří tři subpopulace. Husy hnízdící v evropské části Ruska a ve Střední Asii zimují u Černého moře, východoasijská populace hnízdí ve východní Sibiři a zimuje v Číně a málo početná evropská populace hnízdí v Norsku a na poloostrově Kola a zimuje v Turecku a Řecku.";"travnaté území";"otevřená krajina, světlá lesnatá tundra a křoviny na hranici s tajgou, okolí vod a mokřadů";"části rostlin";"tzelené části travin i jiných bylin i keříků, za tahu hlavně semena";"délka 53–66 cm, hmotnost 1,3–2,3 kg";"Samice snáší 4–8 vajec, sedí 25–28 dnů.";"Za potravou se vydává i dost daleko od vody, do lesů nebo na horské svahy.";"V důsledku intenzivního lovu v asijské části areálu poklesly její početní stavy v letech 1998−2008 téměř o polovinu. Je proto zařazena v Červeném seznamu IUCN jako zranitelný druh.";"Chováme je nejméně od roku 1983.";"Dolní část zoo";"http://www.zoopraha.cz/zvirata-a-expozice/kam-v-zoo/areal/8660-dolni-cast-arealu"
137;"Husovec stračí";"Anseranas semipalmata";"Ptáci (Aves)";"Vrubozobí (Anseriformes)";"Je to velmi nápadný, výrazně zbarvený pták. Hlava, krk, ocas a křídla jsou černé, zbytek těla je bílý, nohy s krátkými plovacími blánami jsou oranžové. Typický je hrbol u kořene zobáku, který mají dospělí ptáci.
 
 ";"https://zoopraha.cz/images/lexikon-images/husovec_straci_-_Frankzed_-_CC_BY_2.0_-_Flickr.jpg";"Husovec stračí, foto: Frankzed";"Austrálie";"Austrálie a Nová Guinea";"sladké vody";"okolí sladkých vod, mokřady";"semena";"tráva, semena";"délka 70–90 cm, rozpětí křídel 125–180 cm, hmotnost: 2–2,8 kg";"počet vajec 5–11, inkubace 23–25 dní";" Husám je příbuzný jen vzdáleně – ve skutečnosti ho vědci v rámci vrubozobých řadí do samostatné čeledi. Je to pospolitý druh, který hnízdí v koloniích a i mimo dobu hnízdění se sdružuje do hejn – ta mohou čítat i více než tisíc jedinců. Hnízdění husovce je mezi vrubozobými pozoruhodné hned v několika ohledech. Samec často sdílí sezení na vejcích a péči o mláďata se dvěma partnerkami namísto obvyklé jedné, a rodiče přinášejí mláďatům ve špičce zobáku potravu, což je chování, s nímž se u jiných vrubozobých nesetkáme. Tři rodiče namísto obvyklých dvou mláďata lépe zaopatří a ubrání proti nepřátelům, takže housata mají větší šanci na přežití. V přírodě se dožívají i více než 30 let.";"''";"Husovce chováme od roku 1997, první mláďata jsme odchovali v roce 2008.";"Dolní část zoo";"http://www.zoopraha.cz/zvirata-a-expozice/kam-v-zoo/areal/8660-dolni-cast-arealu"
